delivery_id,order_id,delivery_status,delivery_time,rider_id
1682,1775,Delivered,02:23:36,1150
1683,1776,Delivered,13:12:14,1096
1684,1777,Delivered,22:24:33,1047
1685,1780,Delivered,11:16:31,1132
1686,1781,Delivered,14:35:52,1035
1687,1785,Delivered,19:47:02,1047
1688,1786,Delivered,17:47:37,1148
1689,1787,Delivered,08:47:30,1086
1690,1789,On the way,01:11:39,1098
1691,1790,Delivered,02:25:49,1062
1692,1791,Delivered,22:49:08,1029
1693,1792,Delivered,09:14:57,1035
1694,1793,Delivered,21:15:24,1144
1695,1795,Delivered,14:36:53,1137
1696,1796,Delivered,11:19:07,1100
1697,1797,Delivered,12:05:19,1028
1698,1799,Delivered,06:22:28,1073
1699,1800,Delivered,05:16:42,1150
1700,1801,Delivered,10:16:31,1131
1701,1802,Delivered,13:03:15,1020
1702,1807,Delivered,12:22:42,1021
1703,1808,Delivered,19:46:13,1134
1704,1809,Delivered,01:16:16,1105
1705,1810,On the way,06:06:40,1125
1706,1811,Delivered,12:45:00,1112
1707,1812,Delivered,11:43:36,1098
1708,1814,Delivered,14:07:09,1113
1709,1815,Delivered,00:09:30,1082
1710,1817,Delivered,15:27:42,1080
1711,1819,Delivered,09:41:16,1032
1712,1820,Delivered,07:16:55,1083
1713,1821,Delivered,10:44:37,1012
1714,1822,Delivered,10:06:27,1135
1715,1823,Delivered,18:12:48,1132
1716,1824,Delivered,03:32:29,1023
1717,1825,Delivered,22:42:55,1101
1718,1826,Delivered,21:15:07,1076
1719,1827,Delivered,05:56:35,1086
1720,1828,Delivered,17:24:16,1105
1721,1829,Delivered,00:50:42,1031
1722,1830,Delivered,06:06:11,1017
1723,1831,Delivered,08:35:01,1095
1724,1832,Delivered,13:30:47,1134
1725,1833,Delivered,16:24:54,1045
1726,1836,Delivered,16:52:26,1140
1727,1837,Delivered,04:06:37,1106
1728,1838,Delivered,07:17:30,1013
1729,1839,Delivered,04:24:09,1147
1730,1840,Delivered,23:29:41,1039
1731,1841,Delivered,06:07:25,1115
1732,1842,Delivered,17:25:02,1069
1733,1843,Delivered,16:14:45,1001
1734,1844,Delivered,15:28:53,1105
1735,1845,Delivered,01:11:05,1094
1736,1847,Delivered,21:55:28,1110
1737,1848,Delivered,14:34:55,1124
1738,1849,Delivered,14:56:28,1001
1739,1850,Delivered,08:40:18,1087
1740,1851,Delivered,22:06:32,1078
1741,1852,Delivered,13:53:12,1036
1742,1853,Delivered,15:49:08,1132
1743,1854,Delivered,04:01:02,1028
1744,1855,Delivered,20:54:00,1126
1745,1856,Delivered,05:18:37,1037
1746,1857,Delivered,07:51:39,1053
1747,1858,Delivered,20:35:57,1098
1748,1859,Delivered,04:59:06,1018
1749,1860,Delivered,19:51:17,1074
1750,1861,Delivered,19:12:47,1124
1751,1862,Delivered,07:40:38,1037
1752,1863,Delivered,19:31:19,1016
1753,1864,Delivered,18:50:43,1135
1754,1865,Delivered,05:35:05,1075
1755,1866,Delivered,19:43:37,1014
1756,1867,Delivered,20:40:22,1055
1757,1868,Delivered,17:12:33,1105
1758,1869,Delivered,19:13:02,1105
1759,1870,Delivered,09:49:30,1105
1760,1871,Delivered,01:27:32,1039
1761,1872,On the way,01:37:58,1101
1762,1873,Delivered,17:25:56,1145
1763,1874,Delivered,23:52:01,1104
1764,1875,Delivered,14:34:06,1079
1765,1876,Delivered,21:16:15,1011
1766,1878,Delivered,04:32:07,1054
1767,1879,Delivered,10:40:31,1036
1768,1881,Delivered,12:33:54,1069
1769,1882,Delivered,22:07:56,1119
1770,1883,Delivered,05:25:43,1050
1771,1884,Delivered,23:55:18,1058
1772,1885,Delivered,09:34:19,1035
1773,1886,Delivered,21:50:28,1086
1774,1887,Delivered,06:30:58,1004
1775,1888,Delivered,08:06:25,1061
1776,1889,Delivered,18:29:26,1145
1777,1890,Delivered,03:09:15,1148
1778,1891,Delivered,16:09:39,1038
1779,1892,Delivered,14:11:45,1023
1780,1894,Delivered,11:01:49,1037
1781,1896,On the way,20:54:48,1042
1782,1897,Delivered,22:51:55,1007
1783,1898,Delivered,05:34:13,1092
1784,1900,Delivered,10:44:41,1144
1785,1901,Delivered,11:56:47,1078
1786,1903,Delivered,21:47:56,1091
1787,1904,Delivered,01:19:36,1010
1788,1905,Delivered,14:12:53,1013
1789,1906,Delivered,17:44:09,1110
1790,1907,Delivered,04:46:29,1051
1791,1908,Delivered,23:03:25,1024
1792,1909,Delivered,07:27:00,1007
1793,1910,Delivered,07:33:05,1076
1794,1911,Delivered,10:35:30,1094
1795,1912,Delivered,16:37:36,1140
1796,1913,Delivered,01:44:24,1096
1797,1914,Delivered,11:43:53,1030
1798,1915,Delivered,18:13:05,1022
1799,1916,Delivered,21:44:10,1129
1800,1917,Delivered,22:02:51,1038
1801,1919,Delivered,06:55:52,1126
1802,1920,Delivered,08:21:10,1033
1803,1921,Delivered,19:04:00,1030
1804,1922,Delivered,06:17:40,1024
1805,1923,Delivered,14:59:23,1066
1806,1924,Delivered,04:20:21,1113
1807,1925,Delivered,20:09:45,1015
1808,1927,Delivered,10:51:02,1056
1809,1928,Delivered,23:52:54,1032
1810,1929,Delivered,03:43:03,1004
1811,1930,Delivered,07:22:26,1041
1812,1931,On the way,20:01:06,1112
1813,1932,Delivered,14:42:58,1078
1814,1933,Delivered,05:18:54,1106
1815,1934,Delivered,09:22:14,1110
1816,1935,Delivered,17:27:13,1089
1817,1936,Delivered,00:03:54,1116
1818,1938,Delivered,21:08:19,1013
1819,1939,Delivered,17:50:00,1137
1820,1940,Delivered,21:41:26,1129
1821,1941,Delivered,21:42:52,1141
1822,1942,Delivered,02:38:02,1070
1823,1943,Delivered,19:47:43,1056
1824,1944,Delivered,03:06:03,1067
1825,1945,Delivered,15:48:18,1002
1826,1946,Delivered,01:30:41,1020
1827,1947,Delivered,18:39:56,1083
1828,1948,On the way,04:58:29,1028
1829,1949,On the way,04:12:22,1031
1830,1950,Delivered,08:45:26,1089
1831,1951,Delivered,00:31:26,1103
1832,1954,Delivered,11:17:30,1073
1833,1956,Delivered,07:46:07,1097
1834,1958,Delivered,12:24:12,1044
1835,1959,Delivered,20:26:15,1044
1836,1962,Delivered,13:35:09,1066
1837,1963,Delivered,12:18:31,1074
1838,1964,Delivered,00:14:16,1100
1839,1966,On the way,21:23:46,1057
1840,1967,Delivered,16:37:11,1065
1841,1968,Delivered,05:41:26,1104
1842,1969,Delivered,00:12:15,1082
1843,1970,Delivered,01:46:20,1067
1844,1972,Delivered,14:09:02,1017
1845,1973,Delivered,00:25:34,1132
1846,1974,On the way,10:22:26,1132
1847,1975,Delivered,00:40:41,1085
1848,1976,Delivered,07:34:33,1054
1849,1977,Delivered,07:14:08,1133
1850,1978,Delivered,13:13:36,1027
1851,1979,Delivered,18:00:05,1103
1852,1980,Delivered,10:47:38,1112
1853,1981,Delivered,23:45:19,1058
1854,1982,Delivered,19:28:27,1092
1855,1983,Delivered,06:06:39,1099
1856,1984,Delivered,13:00:32,1019
1857,1985,Delivered,00:28:05,1078
1858,1986,Delivered,19:05:21,1086
1859,1987,Delivered,01:39:16,1135
1860,1988,Delivered,11:49:46,1066
1861,1989,Delivered,05:27:44,1125
1862,1990,Delivered,23:28:36,1014
1863,1991,On the way,20:31:14,1116
1864,1992,Delivered,19:38:01,1012
1865,1993,Delivered,17:15:02,1054
1866,1995,On the way,17:05:05,1150
1867,1996,Delivered,12:54:03,1147
1868,1997,Delivered,23:13:07,1080
1869,1999,Delivered,02:08:43,1011
1870,2001,Delivered,11:48:25,1112
1871,2003,On the way,06:19:03,1032
1872,2004,Delivered,14:26:37,1088
1873,2005,On the way,09:16:33,1106
1874,2006,Delivered,17:58:16,1039
1875,2007,Delivered,15:01:09,1003
1876,2008,Delivered,20:38:13,1040
1877,2009,Delivered,04:37:48,1095
1878,2011,Delivered,01:29:02,1060
1879,2012,Delivered,12:55:41,1013
1880,2013,Delivered,23:24:13,1121
1881,2014,Delivered,07:50:54,1022
1882,2015,Delivered,05:45:03,1119
1883,2016,Delivered,21:47:52,1043
1884,2017,Delivered,01:07:29,1047
1885,2018,Delivered,01:16:57,1025
1886,2020,Delivered,23:01:11,1057
1887,2021,Delivered,11:00:51,1112
1888,2022,Delivered,02:49:03,1055
1889,2024,Delivered,15:15:34,1123
1890,2025,Delivered,04:18:54,1003
1891,2026,Delivered,15:02:41,1071
1892,2028,On the way,06:56:18,1123
1893,2029,Delivered,13:41:09,1109
1894,2030,Delivered,04:45:59,1028
1895,2031,On the way,23:22:39,1022
1896,2033,Delivered,19:08:10,1019
1897,2034,Delivered,22:51:14,1049
1898,2037,Delivered,07:58:51,1061
1899,2038,Delivered,06:12:33,1110
1900,2039,Delivered,23:44:05,1115
1901,2041,Delivered,11:27:26,1087
1902,2042,Delivered,03:35:38,1115
1903,2043,Delivered,20:30:02,1011
1904,2044,Delivered,15:49:50,1094
1905,2045,Delivered,20:12:56,1113
1906,2047,Delivered,02:27:28,1138
1907,2048,Delivered,22:41:36,1130
1908,2051,Delivered,00:18:38,1137
1909,2052,Delivered,01:34:08,1040
1910,2053,Delivered,06:29:41,1013
1911,2054,Delivered,12:34:52,1122
1912,2055,Delivered,16:45:47,1062
1913,2057,Delivered,00:11:25,1020
1914,2058,Delivered,00:09:31,1038
1915,2059,Delivered,22:01:14,1063
1916,2060,Delivered,17:48:50,1033
1917,2061,Delivered,01:13:42,1118
1918,2062,Delivered,23:51:04,1041
1919,2063,Delivered,09:27:40,1009
1920,2064,Delivered,19:44:38,1076
1921,2065,Delivered,13:46:44,1014
1922,2067,Delivered,20:57:24,1083
1923,2068,Delivered,11:34:25,1095
1924,2069,Delivered,10:00:48,1079
1925,2070,Delivered,21:58:57,1135
1926,2071,Delivered,14:12:41,1042
1927,2072,Delivered,17:26:50,1026
1928,2073,Delivered,23:03:32,1074
1929,2074,Delivered,00:24:00,1086
1930,2076,Delivered,01:26:52,1069
1931,2079,Delivered,10:48:37,1009
1932,2080,Delivered,10:02:30,1048
1933,2081,On the way,18:25:45,1133
1934,2082,Delivered,00:32:46,1028
1935,2083,Delivered,09:53:29,1056
1936,2085,Delivered,13:05:22,1130
1937,2086,Delivered,11:08:06,1099
1938,2087,Delivered,10:14:38,1148
1939,2089,Delivered,08:06:16,1042
1940,2091,Delivered,03:39:01,1146
1941,2092,Delivered,16:55:41,1097
1942,2093,Delivered,23:26:15,1067
1943,2094,Delivered,16:09:43,1071
1944,2095,Delivered,08:34:09,1051
1945,2096,Delivered,06:34:58,1063
1946,2097,Delivered,19:33:12,1049
1947,2098,Delivered,09:39:51,1017
1948,2099,Delivered,09:43:49,1016
1949,2100,Delivered,06:27:29,1127
1950,2101,Delivered,06:51:58,1004
1951,2102,Delivered,18:42:30,1092
1952,2103,Delivered,13:45:33,1017
1953,2104,Delivered,03:03:37,1128
1954,2105,Delivered,22:26:36,1008
1955,2107,Delivered,08:46:57,1039
1956,2108,Delivered,00:27:12,1080
1957,2109,Delivered,10:54:47,1118
1958,2110,Delivered,09:08:00,1071
1959,2111,Delivered,21:21:58,1096
1960,2113,Delivered,04:08:55,1122
1961,2114,Delivered,19:36:55,1014
1962,2115,Delivered,12:00:25,1127
1963,2117,Delivered,20:14:51,1051
1964,2118,On the way,07:28:17,1007
1965,2119,Delivered,08:21:08,1133
1966,2120,Delivered,14:39:48,1057
1967,2121,Delivered,00:01:03,1089
1968,2122,Delivered,06:02:18,1023
1969,2124,Delivered,18:35:48,1137
1970,2125,Delivered,11:41:47,1038
1971,2126,Delivered,08:23:02,1063
1972,2128,Delivered,09:23:43,1149
1973,2129,Delivered,13:08:28,1062
1974,2130,Delivered,04:21:17,1149
1975,2132,Delivered,22:15:11,1035
1976,2133,Delivered,17:59:25,1005
1977,2135,Delivered,02:58:53,1122
1978,2136,Delivered,07:51:08,1034
1979,2137,Delivered,06:00:48,1055
1980,2138,Delivered,04:16:14,1114
1981,2139,Delivered,13:53:54,1093
1982,2140,Delivered,15:22:15,1143
1983,2141,Delivered,09:21:47,1021
1984,2142,Delivered,07:31:12,1029
1985,2143,Delivered,22:11:18,1081
1986,2147,Delivered,04:16:33,1049
1987,2148,On the way,22:31:16,1098
1988,2149,Delivered,18:19:48,1037
1989,2150,Delivered,12:31:45,1128
1990,2151,Delivered,05:13:41,1070
1991,2152,Delivered,09:26:04,1128
1992,2153,Delivered,16:27:57,1121
1993,2154,Delivered,00:28:13,1003
1994,2155,Delivered,07:43:43,1150
1995,2156,On the way,06:55:02,1041
1996,2157,Delivered,01:06:57,1124
1997,2158,On the way,05:49:26,1099
1998,2160,Delivered,02:43:41,1060
1999,2161,Delivered,14:23:42,1123
2000,2162,Delivered,07:20:23,1119
2001,2163,Delivered,23:04:23,1111
2002,2164,Delivered,01:22:30,1098
2003,2165,Delivered,00:18:14,1106
2004,2166,Delivered,00:44:54,1106
2005,2167,On the way,06:34:28,1057
2006,2168,Delivered,16:33:44,1139
2007,2169,Delivered,00:42:19,1027
2008,2170,Delivered,00:33:45,1029
2009,2171,Delivered,07:29:27,1001
2010,2172,Delivered,04:21:48,1091
2011,2173,Delivered,14:52:07,1100
2012,2174,Delivered,09:10:53,1107
2013,2175,Delivered,20:00:36,1096
2014,2176,Delivered,04:47:09,1090
2015,2177,Delivered,21:52:58,1116
2016,2179,Delivered,11:14:26,1004
2017,2180,Delivered,06:57:27,1008
2018,2181,Delivered,13:42:55,1004
2019,2182,Delivered,00:02:06,1015
2020,2184,Delivered,10:15:08,1003
2021,2185,Delivered,08:52:19,1092
2022,2186,Delivered,00:40:16,1033
2023,2187,Delivered,18:20:14,1058
2024,2188,Delivered,14:45:08,1054
2025,2189,Delivered,21:47:46,1095
2026,2190,Delivered,15:34:08,1092
2027,2191,Delivered,18:27:02,1062
2028,2192,Delivered,04:21:45,1048
2029,2194,Delivered,14:28:41,1046
2030,2195,Delivered,14:22:45,1006
2031,2196,Delivered,20:33:38,1049
2032,2197,Delivered,11:47:23,1026
2033,2198,Delivered,19:39:36,1001
2034,2199,Delivered,08:38:40,1148
2035,2200,Delivered,22:12:55,1026
2036,2201,Delivered,10:16:18,1094
2037,2202,Delivered,13:11:01,1075
2038,2203,Delivered,12:17:11,1090
2039,2205,Delivered,19:37:32,1102
2040,2206,Delivered,21:15:32,1002
2041,2207,Delivered,19:55:40,1025
2042,2208,Delivered,14:16:05,1134
2043,2211,Delivered,18:37:09,1029
2044,2212,Delivered,14:06:29,1058
2045,2213,Delivered,21:20:16,1072
2046,2214,Delivered,13:14:28,1123
2047,2215,Delivered,05:23:56,1102
2048,2216,Delivered,10:55:16,1116
2049,2218,Delivered,05:19:23,1105
2050,2219,Delivered,14:48:51,1022
2051,2220,Delivered,15:22:58,1040
2052,2221,Delivered,09:58:43,1107
2053,2222,Delivered,06:36:27,1127
2054,2223,Delivered,07:49:10,1139
2055,2224,Delivered,03:14:41,1149
2056,2225,On the way,03:29:31,1010
2057,2226,Delivered,09:15:52,1085
2058,2227,Delivered,08:49:06,1089
2059,2228,Delivered,20:57:04,1090
2060,2229,Delivered,03:41:58,1042
2061,2230,Delivered,04:19:34,1036
2062,2231,Delivered,05:41:32,1138
2063,2233,Delivered,05:55:22,1135
2064,2235,Delivered,00:04:17,1089
2065,2236,Delivered,11:06:48,1032
2066,2239,Delivered,06:58:27,1025
2067,2240,Delivered,07:15:46,1094
2068,2241,Delivered,19:05:22,1067
2069,2242,Delivered,02:31:45,1133
2070,2244,Delivered,02:59:49,1015
2071,2245,Delivered,23:17:31,1029
2072,2246,Delivered,15:52:52,1120
2073,2247,Delivered,01:12:19,1020
2074,2248,Delivered,02:34:45,1082
2075,2249,Delivered,19:34:52,1040
2076,2250,Delivered,15:16:36,1085
2077,2251,Delivered,10:53:23,1099
2078,2252,Delivered,02:10:35,1130
2079,2253,Delivered,04:10:19,1145
2080,2254,Delivered,06:25:24,1135
2081,2255,Delivered,20:19:40,1103
2082,2256,Delivered,14:49:08,1085
2083,2257,Delivered,03:03:37,1074
2084,2258,Delivered,12:47:17,1080
2085,2259,Delivered,11:51:32,1033
2086,2260,On the way,23:40:51,1056
2087,2263,Delivered,00:37:05,1099
2088,2264,Delivered,08:54:45,1061
2089,2265,Delivered,06:23:35,1025
2090,2266,Delivered,06:41:20,1107
2091,2267,Delivered,12:58:37,1041
2092,2268,Delivered,02:29:46,1119
2093,2269,Delivered,11:29:01,1076
2094,2271,Delivered,17:14:59,1081
2095,2272,Delivered,05:53:00,1133
2096,2273,Delivered,21:57:09,1056
2097,2274,Delivered,21:25:36,1027
2098,2275,Delivered,05:50:42,1087
2099,2276,Delivered,13:39:25,1009
2100,2277,Delivered,07:01:14,1053
2101,2279,Delivered,00:29:33,1054
2102,2280,Delivered,19:18:45,1111
2103,2281,Delivered,04:45:44,1023
2104,2283,Delivered,14:45:22,1031
2105,2285,Delivered,14:28:28,1044
2106,2286,Delivered,09:52:48,1035
2107,2287,Delivered,21:28:41,1109
2108,2288,On the way,22:42:41,1132
2109,2289,Delivered,04:21:21,1128
2110,2290,Delivered,18:14:43,1110
2111,2292,Delivered,12:23:47,1062
2112,2293,Delivered,20:54:15,1101
2113,2294,Delivered,09:16:45,1103
2114,2295,On the way,14:46:47,1071
2115,2297,Delivered,15:19:19,1051
2116,2298,Delivered,01:19:32,1071
2117,2299,Delivered,10:25:10,1029
2118,2300,Delivered,10:42:21,1147
2119,2301,Delivered,10:58:46,1010
2120,2302,Delivered,10:37:00,1130
2121,2303,Delivered,10:16:08,1073
2122,2304,Delivered,08:32:36,1095
2123,2306,Delivered,19:32:38,1077
2124,2307,Delivered,19:07:55,1035
2125,2308,Delivered,05:20:33,1046
2126,2309,Delivered,00:43:40,1146
2127,2310,Delivered,09:32:39,1111
2128,2311,On the way,03:33:41,1034
2129,2312,Delivered,14:54:12,1123
2130,2313,Delivered,07:09:18,1098
2131,2314,Delivered,22:10:41,1114
2132,2315,Delivered,01:10:34,1024
2133,2316,Delivered,00:16:55,1070
2134,2317,Delivered,11:24:19,1110
2135,2318,Delivered,04:52:38,1104
2136,2319,Delivered,02:43:59,1015
2137,2320,On the way,15:46:44,1100
2138,2322,Delivered,17:24:43,1031
2139,2325,Delivered,12:39:14,1119
2140,2326,On the way,05:51:32,1074
2141,2327,Delivered,22:59:30,1078
2142,2328,Delivered,19:18:42,1094
2143,2329,Delivered,12:51:57,1050
2144,2330,Delivered,17:08:22,1130
2145,2331,Delivered,23:52:08,1032
2146,2332,Delivered,22:37:35,1116
2147,2333,Delivered,16:44:07,1081
2148,2334,On the way,16:19:06,1097
2149,2335,Delivered,14:01:38,1061
2150,2336,Delivered,07:11:12,1106
2151,2337,Delivered,01:45:10,1015
2152,2338,Delivered,05:43:22,1137
2153,2339,Delivered,07:28:30,1098
2154,2340,Delivered,04:43:07,1128
2155,2341,Delivered,11:58:22,1104
2156,2342,Delivered,09:39:53,1098
2157,2344,Delivered,14:09:55,1139
2158,2345,Delivered,15:19:47,1034
2159,2347,Delivered,22:34:50,1011
2160,2348,Delivered,04:56:04,1113
2161,2349,Delivered,17:03:10,1055
2162,2350,On the way,20:50:13,1095
2163,2353,Delivered,06:45:49,1101
2164,2354,Delivered,02:05:30,1096
2165,2355,Delivered,09:20:44,1114
2166,2356,Delivered,03:27:56,1037
2167,2357,Delivered,21:53:59,1026
2168,2359,Delivered,06:36:43,1044
2169,2360,Delivered,02:58:41,1076
2170,2363,Delivered,15:23:20,1047
2171,2364,Delivered,18:37:07,1084
2172,2365,Delivered,12:42:24,1082
2173,2366,Delivered,16:34:10,1007
2174,2367,Delivered,01:53:37,1148
2175,2368,Delivered,15:36:03,1002
2176,2369,Delivered,16:09:42,1116
2177,2370,Delivered,01:14:18,1066
2178,2371,Delivered,16:32:19,1095
2179,2373,Delivered,19:34:05,1070
2180,2375,Delivered,18:15:15,1008
2181,2376,Delivered,01:45:37,1091
2182,2377,Delivered,01:41:18,1005
2183,2378,Delivered,01:30:57,1091
2184,2379,Delivered,06:11:02,1041
2185,2380,On the way,07:46:37,1088
2186,2381,On the way,07:02:47,1123
2187,2383,On the way,04:46:25,1129
2188,2384,Delivered,08:03:41,1139
2189,2385,Delivered,11:15:55,1106
2190,2386,Delivered,00:38:32,1058
2191,2388,Delivered,00:57:17,1098
2192,2389,Delivered,22:32:18,1112
2193,2390,Delivered,17:44:22,1066
2194,2391,Delivered,00:08:24,1038
2195,2392,Delivered,10:27:01,1148
2196,2393,Delivered,21:24:05,1007
2197,2394,Delivered,06:59:02,1125
2198,2395,Delivered,17:08:31,1085
2199,2397,Delivered,08:37:35,1100
2200,2398,Delivered,06:59:18,1085
2201,2400,Delivered,04:09:54,1039
2202,2402,Delivered,13:43:48,1149
2203,2403,Delivered,00:45:59,1041
2204,2404,On the way,14:54:54,1110
2205,2405,On the way,09:08:48,1045
2206,2406,Delivered,09:32:30,1011
2207,2407,Delivered,15:36:31,1134
2208,2408,Delivered,04:37:50,1011
2209,2409,Delivered,05:43:19,1046
2210,2410,Delivered,23:07:03,1101
2211,2411,Delivered,16:01:28,1144
2212,2413,Delivered,22:26:07,1055
2213,2415,Delivered,14:29:01,1033
2214,2416,Delivered,23:43:57,1017
2215,2417,Delivered,15:24:32,1149
2216,2418,Delivered,14:47:45,1032
2217,2420,Delivered,01:17:57,1018
2218,2421,Delivered,14:14:10,1009
2219,2422,Delivered,00:04:29,1104
2220,2424,Delivered,23:43:46,1119
2221,2425,Delivered,03:26:23,1079
2222,2426,Delivered,20:05:15,1055
2223,2427,Delivered,11:44:10,1056
2224,2429,On the way,07:45:58,1016
2225,2430,Delivered,22:48:37,1075
2226,2431,Delivered,03:28:39,1122
2227,2432,Delivered,12:12:27,1071
2228,2433,Delivered,18:29:29,1147
2229,2434,Delivered,01:40:18,1109
2230,2435,Delivered,14:11:10,1001
2231,2436,Delivered,06:48:41,1061
2232,2437,Delivered,00:01:34,1006
2233,2438,On the way,02:19:45,1095
2234,2439,Delivered,03:54:04,1120
2235,2440,Delivered,01:30:36,1038
2236,2441,Delivered,00:20:29,1039
2237,2442,Delivered,16:30:22,1012
2238,2443,Delivered,07:23:39,1090
2239,2444,On the way,20:25:15,1019
2240,2445,Delivered,15:44:00,1076
2241,2446,Delivered,02:58:38,1141
2242,2447,Delivered,13:03:57,1118
2243,2448,On the way,15:38:54,1005
2244,2450,Delivered,23:41:52,1012
2245,2452,Delivered,20:35:48,1100
2246,2453,On the way,21:47:44,1042
2247,2454,Delivered,20:23:20,1096
2248,2455,Delivered,22:17:31,1099
2249,2458,Delivered,05:21:34,1004
2250,2459,Delivered,16:17:42,1076
2251,2460,On the way,03:28:19,1148
2252,2461,Delivered,19:50:48,1028
2253,2462,Delivered,17:40:02,1134
2254,2463,Delivered,10:48:50,1040
2255,2464,Delivered,03:45:16,1139
2256,2466,Delivered,10:46:20,1088
2257,2467,Delivered,21:10:14,1015
2258,2468,Delivered,05:43:47,1066
2259,2469,Delivered,01:49:45,1044
2260,2471,Delivered,19:19:40,1056
2261,2473,Delivered,09:51:41,1108
2262,2475,Delivered,23:43:26,1058
2263,2476,Delivered,16:15:49,1072
2264,2477,Delivered,15:48:13,1137
2265,2478,Delivered,20:12:30,1069
2266,2479,Delivered,01:57:59,1011
2267,2480,Delivered,07:42:29,1091
2268,2481,Delivered,01:31:38,1053
2269,2482,Delivered,10:45:50,1027
2270,2483,Delivered,10:32:29,1092
2271,2484,Delivered,07:21:33,1005
2272,2485,Delivered,23:11:06,1076
2273,2486,Delivered,18:49:59,1090
2274,2487,Delivered,19:22:04,1018
2275,2488,Delivered,09:47:55,1104
2276,2489,Delivered,13:32:44,1139
2277,2490,Delivered,17:31:25,1137
2278,2491,Delivered,04:43:59,1094
2279,2492,Delivered,20:13:50,1096
2280,2493,Delivered,20:22:59,1014
2281,2494,Delivered,12:22:14,1079
2282,2496,Delivered,20:17:31,1055
2283,2497,Delivered,18:36:47,1022
2284,2498,Delivered,03:38:29,1088
2285,2499,Delivered,05:52:30,1071
2286,2501,Delivered,19:52:19,1058
2287,2502,Delivered,15:09:01,1051
2288,2503,Delivered,18:49:49,1147
2289,2504,Delivered,09:32:13,1117
2290,2505,On the way,23:49:31,1007
2291,2506,Delivered,09:20:58,1064
2292,2507,Delivered,16:01:01,1089
2293,2508,Delivered,06:43:39,1066
2294,2509,Delivered,00:31:01,1125
2295,2510,Delivered,10:53:54,1045
2296,2512,Delivered,03:05:15,1080
2297,2513,Delivered,07:47:47,1090
2298,2514,Delivered,05:58:58,1087
2299,2515,Delivered,14:56:32,1036
2300,2516,Delivered,22:07:04,1062
2301,2517,Delivered,07:51:04,1027
2302,2518,Delivered,17:05:11,1090
2303,2519,Delivered,09:04:20,1075
2304,2521,Delivered,10:57:08,1103
2305,2522,On the way,05:05:39,1100
2306,2524,Delivered,00:16:12,1150
2307,2525,Delivered,23:22:45,1012
2308,2527,Delivered,18:09:17,1078
2309,2532,Delivered,08:52:40,1129
2310,2533,Delivered,20:45:41,1145
2311,2534,Delivered,15:17:49,1115
2312,2535,Delivered,12:33:28,1064
2313,2536,Delivered,12:19:59,1017
2314,2537,Delivered,16:42:10,1035
2315,2539,Delivered,07:32:35,1055
2316,2540,Delivered,10:49:18,1006
2317,2541,Delivered,04:09:28,1083
2318,2543,Delivered,19:48:12,1119
2319,2544,Delivered,04:24:39,1059
2320,2545,Delivered,14:43:46,1108
2321,2547,On the way,13:10:40,1140
2322,2548,Delivered,06:12:46,1007
2323,2549,Delivered,20:58:29,1056
2324,2550,Delivered,10:38:03,1099
2325,2551,Delivered,15:50:43,1148
2326,2552,Delivered,02:52:21,1091
2327,2553,Delivered,03:34:10,1107
2328,2554,Delivered,21:09:49,1014
2329,2555,Delivered,15:44:16,1118
2330,2556,Delivered,07:09:59,1038
2331,2557,Delivered,08:35:23,1143
2332,2558,Delivered,05:41:42,1096
2333,2559,Delivered,19:25:31,1143
2334,2560,Delivered,19:39:09,1065
2335,2561,Delivered,01:41:54,1051
2336,2562,Delivered,03:55:31,1120
2337,2563,Delivered,15:51:23,1025
2338,2564,Delivered,14:54:33,1004
2339,2565,Delivered,06:20:16,1086
2340,2566,Delivered,08:31:33,1137
2341,2567,Delivered,02:38:29,1067
2342,2568,Delivered,11:11:12,1088
2343,2569,Delivered,18:58:51,1122
2344,2570,Delivered,03:27:20,1083
2345,2571,Delivered,22:15:15,1031
2346,2572,Delivered,03:04:16,1004
2347,2573,Delivered,19:14:07,1011
2348,2574,Delivered,11:18:17,1020
2349,2575,Delivered,05:26:56,1042
2350,2578,Delivered,09:44:59,1147
2351,2579,Delivered,16:29:10,1014
2352,2580,Delivered,22:47:06,1088
2353,2581,Delivered,16:36:46,1076
2354,2582,Delivered,01:28:00,1009
2355,2583,Delivered,15:10:15,1109
2356,2584,Delivered,20:47:58,1088
2357,2586,Delivered,08:24:39,1053
2358,2587,Delivered,17:10:50,1065
2359,2589,Delivered,04:56:28,1006
2360,2590,Delivered,06:41:37,1023
2361,2591,Delivered,11:46:28,1120
2362,2592,Delivered,16:36:21,1053
2363,2593,Delivered,21:12:44,1091
2364,2594,On the way,17:21:55,1007
2365,2595,Delivered,21:31:56,1059
2366,2596,Delivered,12:11:46,1057
2367,2597,Delivered,03:03:13,1080
2368,2598,Delivered,07:20:34,1149
2369,2599,Delivered,10:28:17,1062
2370,2600,Delivered,07:31:55,1082
2371,2601,Delivered,11:57:24,1027
2372,2602,Delivered,15:49:35,1127
2373,2603,Delivered,02:46:36,1081
2374,2604,Delivered,10:10:12,1008
2375,2605,Delivered,04:17:00,1089
2376,2606,Delivered,09:45:12,1085
2377,2607,Delivered,05:36:50,1114
2378,2608,Delivered,09:23:13,1125
2379,2609,Delivered,10:53:37,1145
2380,2610,Delivered,08:48:42,1136
2381,2611,Delivered,23:25:56,1090
