order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
2657,167,165,Seekh Kebab,2025-05-12,01:15:50,Delivered,771.77
2658,344,161,Chicken 65,2025-02-08,14:58:12,Delivered,3525.77
2659,214,113,Pongal,2025-09-02,01:34:24,Delivered,1941.02
2660,474,161,Double Masala Biryani,2025-05-14,19:18:29,Delivered,2943.66
2661,76,139,Double Masala Biryani,2024-03-31,12:19:18,Delivered,3627.09
2662,180,148,Mutton Korma,2025-07-15,05:18:20,On the way,688.36
2663,357,109,Filter Coffee,2024-10-26,06:32:05,Delivered,3095.04
2664,88,177,Chicken Steak,2024-06-22,14:57:02,Delivered,3352.56
2665,29,128,Family Combo,2025-06-11,02:07:07,Delivered,2804.37
2666,269,168,Mutton Seekh Roll,2025-03-21,05:46:28,Delivered,3344.71
2667,39,126,Pongal,2025-05-06,23:29:45,Delivered,952.45
2668,214,145,Tandoori Chicken,2024-09-28,15:17:42,Delivered,1750.46
2669,159,183,Fries,2025-05-18,20:38:48,On the way,3015.14
2670,392,104,Steam Dosa,2024-09-30,15:52:02,Delivered,1679.99
2671,488,177,"Parotta, Salna",2024-04-11,15:03:20,Delivered,3308.91
2672,69,122,Chicken Steak,2024-05-04,22:29:40,Preparing,369.8
2673,151,160,Mutton Seekh Roll,2025-06-19,08:13:35,Delivered,2064.82
2674,114,103,Pongal,2024-08-04,08:46:08,Delivered,2566.26
2675,52,160,Chicken 65,2024-06-19,15:41:44,Delivered,3704.94
2676,280,143,Double Masala Biryani,2024-01-09,15:05:15,Cancelled,3661.71
2677,253,149,Rava Idli,2025-08-24,08:12:16,Delivered,3363.68
2678,65,128,Mutton Biryani,2025-05-14,19:05:22,Preparing,199.36
2679,272,193,Ferrero Rocher Shake,2024-03-19,14:43:40,Delivered,100.09
2680,274,189,All American Burger,2025-08-28,13:18:59,Delivered,2379.09
2681,174,195,Chicken Steak,2025-07-21,17:00:50,Delivered,2646.2
2682,402,104,Special Chicken Biryani,2024-05-15,06:18:18,Delivered,3122.77
2683,411,124,Chicken 65,2024-08-19,18:38:11,Delivered,2140.24
2684,459,154,Mutton Seekh Roll,2024-12-06,12:16:17,Delivered,1655.08
2685,346,170,Upma,2024-04-18,21:33:05,Delivered,2912.18
2686,109,149,Family Combo,2024-10-22,12:34:55,Delivered,1383.46
2687,336,105,Tasting Menu,2025-03-28,09:51:31,Delivered,3014.84
2688,230,185,Bisi Bele Bath,2024-07-13,17:33:27,Delivered,829.65
2689,398,103,Mutton Korma,2025-02-12,14:58:54,Delivered,3395.71
2690,134,129,All American Burger,2024-11-02,13:36:15,Delivered,2205.81
2691,265,158,Steam Dosa,2024-04-21,23:36:35,Preparing,2047.96
2692,46,199,Poori Masala,2024-08-04,19:27:47,Delivered,3356
2693,496,193,Masala Dosa,2025-05-17,00:33:48,Delivered,3424.52
2694,123,192,Chilli Chicken,2024-06-14,14:23:13,Delivered,1924.29
2695,472,149,Sizzler,2024-10-11,16:27:41,Delivered,276.83
2696,224,116,Sizzler,2024-09-16,08:44:22,Preparing,1803.06
2697,500,176,Seekh Kebab,2025-03-22,13:24:58,Delivered,1462.22
2698,301,119,Double Masala Biryani,2025-05-02,05:23:06,On the way,2871.44
2699,368,153,Filter Coffee,2024-11-16,06:36:27,Delivered,2854.11
2700,256,101,Filter Coffee,2025-08-05,12:05:12,Delivered,2619.76
2701,425,168,Sizzler,2024-11-04,12:00:08,Delivered,3482.33
2702,430,184,Fish Biryani,2024-12-23,04:20:37,Delivered,2640.44
2703,143,155,Keema Pav,2024-01-24,02:18:36,Delivered,2596.51
2704,129,154,Chicken Steak,2024-04-22,08:38:59,Delivered,1839.53
2705,34,115,Mutton Seekh Roll,2024-01-04,01:04:55,Delivered,2567.76
2706,115,171,"Idli, Vada",2025-01-12,17:54:24,On the way,1329.27
2707,227,121,Grill Chicken,2025-05-05,12:40:23,Delivered,650.36
2708,192,123,Special Chicken Biryani,2024-02-19,09:26:41,Delivered,1641.32
2709,37,135,Mutton Samosa,2024-01-11,01:27:14,Delivered,3794.13
2710,33,148,Rava Idli,2025-03-23,10:04:43,Cancelled,3178.48
2711,335,113,"Idli, Vada",2024-10-20,09:41:09,On the way,280.19
2712,85,180,Mutton Samosa,2024-03-28,00:33:08,Delivered,2927.95
2713,46,184,Double Masala Biryani,2024-11-08,02:58:25,Delivered,2633.62
2714,167,180,Special Chicken Biryani,2025-03-18,04:48:05,Delivered,2668.71
2715,209,194,Lamb Burger,2025-02-21,13:38:46,Delivered,3487.51
2716,473,140,Ghee Roast Dosa,2025-09-13,14:04:49,Cancelled,1371.49
2717,491,140,Double Masala Biryani,2024-08-11,17:55:06,Delivered,2620.01
2718,182,144,Ferrero Rocher Shake,2025-07-25,13:25:30,Delivered,467.43
2719,23,127,Rava Idli,2025-09-23,11:51:10,On the way,694.28
2720,120,158,Mixed Grill Platter,2025-02-19,19:35:55,Delivered,892.89
2721,32,125,"Parotta, Salna",2025-02-21,23:24:57,Delivered,2143.9
2722,298,120,Steam Dosa,2024-11-11,18:18:21,Cancelled,1922.66
2723,163,129,Veg Biryani,2025-02-24,13:17:48,Delivered,3085.52
2724,244,135,Masala Dosa,2024-02-18,02:05:56,Delivered,3351.84
2725,346,180,Seekh Kebab,2024-06-01,09:19:30,Delivered,1125.02
2726,331,115,Rava Idli,2025-01-05,21:36:44,Delivered,1353.51
2727,157,197,Poori Masala,2025-02-12,07:03:44,Delivered,3643.94
2728,388,168,Mixed Grill Platter,2024-08-12,10:41:21,Delivered,2378.36
2729,273,198,"Parotta, Salna",2025-04-23,00:48:12,Cancelled,2274.43
2730,17,131,Chicken Biryani,2024-02-04,21:25:16,Delivered,2276.16
2731,216,180,"Parotta, Salna",2024-12-03,09:44:18,Delivered,2612.14
2732,425,112,Ghee Roast Dosa,2024-01-31,14:45:52,Delivered,686.31
2733,354,143,Mutton Korma,2025-05-20,12:03:00,Cancelled,2740.99
2734,491,193,"Dal Makhani, Naan",2025-05-03,14:46:04,Delivered,384.77
2735,411,197,Bisi Bele Bath,2024-08-02,02:10:52,Delivered,362.81
2736,200,177,Mutton Seekh Roll,2024-06-26,00:43:11,Delivered,2300.97
2737,72,154,Mutton Korma,2024-03-31,06:22:17,Delivered,705.94
2738,163,136,Grill Chicken,2025-04-25,15:45:53,Delivered,3073.41
2739,325,108,Lamb Burger,2024-07-13,10:38:37,Delivered,2211.9
2740,401,149,Butter Chicken,2024-01-18,03:55:18,Delivered,2107.25
2741,211,120,Paper Roast Dosa,2024-03-16,00:22:47,Delivered,2938.85
2742,113,172,Mutton Samosa,2024-01-17,20:11:02,Cancelled,2161.49
2743,244,161,Double Masala Biryani,2025-02-23,23:06:45,Cancelled,2700.48
2744,351,133,Chicken Steak,2025-07-15,02:55:12,Delivered,1799.54
2745,318,164,"Parotta, Salna",2024-02-20,06:50:58,Cancelled,2049.8
2746,177,163,Lamb Burger,2025-05-19,08:32:31,On the way,3897.82
2747,338,166,Veg Biryani,2024-05-07,10:51:58,Delivered,3296.3
2748,339,185,Masala Dosa,2025-08-10,12:56:09,Delivered,2870.39
2749,90,184,Tandoori Chicken,2024-11-29,05:03:41,Delivered,317.27
2750,5,200,All American Burger,2024-03-13,16:12:52,Delivered,315.95
2751,140,102,Veg Biryani,2024-10-02,10:43:03,Delivered,970.51
2752,283,115,Poori Masala,2024-11-04,00:19:59,Preparing,1033.23
2753,308,155,Chelo Kebab,2024-08-27,16:08:04,Delivered,1888.21
2754,436,109,Lamb Burger,2024-04-02,15:39:46,Delivered,1744.31
2755,268,126,Mutton Seekh Roll,2025-01-23,03:13:43,Delivered,3241.63
2756,317,126,Mutton Biryani,2024-01-29,22:05:46,Delivered,2451.67
2757,473,148,Baida Roti,2024-02-18,11:00:15,On the way,571.02
2758,313,168,Mixed Grill Platter,2024-05-01,19:47:33,Delivered,3136.27
2759,207,196,Bisi Bele Bath,2024-06-09,09:12:46,Delivered,1692.84
2760,56,130,Masala Dosa,2025-02-17,00:13:41,Delivered,2577.52
2761,394,134,Baida Roti,2025-05-06,19:22:21,Delivered,3313.36
2762,188,139,Chicken Tikka Roll,2025-02-08,23:46:05,Preparing,3885.48
2763,42,165,Chicken 65,2024-09-19,08:25:58,Delivered,1931.5
2764,94,101,Upma,2024-05-03,07:23:05,Preparing,3951.27
2765,292,121,Lamb Burger,2024-08-20,10:49:11,Cancelled,1687.9
2766,205,175,Butter Chicken,2025-05-25,06:06:02,Delivered,2141.93
2767,168,150,Grill Chicken,2025-04-12,15:46:10,Delivered,2187.07
2768,350,153,Lamb Burger,2025-01-07,12:36:19,Delivered,954.77
2769,471,124,Upma,2024-08-31,15:58:42,Delivered,249.59
2770,32,141,Seekh Kebab,2024-03-30,03:40:57,Delivered,3834.78
2771,132,186,Ferrero Rocher Shake,2024-04-03,10:39:33,Delivered,286.93
2772,305,107,Peri Peri Burger,2024-02-04,06:52:11,Delivered,1784.01
2773,170,112,Steam Dosa,2025-02-11,12:16:08,Delivered,2262.7
2774,458,178,Fries,2024-06-04,00:17:16,Delivered,575.33
2775,466,102,Ghee Roast Dosa,2025-09-29,10:36:14,Delivered,1673.07
2776,255,195,Butter Chicken,2024-03-27,16:04:47,Delivered,1124.48
2777,266,154,Peri Peri Burger,2025-06-04,03:05:08,Delivered,2515.83
2778,317,115,All American Burger,2025-09-11,18:29:21,Delivered,3339.32
2779,73,190,Mutton Seekh Roll,2025-07-23,12:30:00,Delivered,3180.51
2780,215,154,Grill Chicken,2024-06-28,18:50:39,Cancelled,715.38
2781,431,197,Steam Dosa,2024-12-07,19:46:27,Delivered,2508.75
2782,91,154,Pongal,2024-08-16,21:23:56,Delivered,2113.76
2783,49,117,Filter Coffee,2024-11-12,02:55:55,Delivered,651.72
2784,34,125,Family Combo,2025-09-25,19:55:30,Delivered,3303.05
2785,312,163,Lamb Burger,2024-12-01,03:59:08,Delivered,1540.63
2786,492,114,Chicken 65,2024-03-10,10:32:30,Delivered,1799.53
2787,89,148,"Parotta, Salna",2025-08-22,02:47:50,Preparing,942.46
2788,110,191,Mutton Korma,2024-10-23,19:32:08,Delivered,392.28
2789,83,116,Bisi Bele Bath,2024-06-01,00:11:22,Delivered,3646.5
2790,56,147,Upma,2025-09-13,03:37:47,Cancelled,2009.25
2791,215,147,Tandoori Paneer Burger,2025-08-20,07:21:28,Delivered,1999.55
2792,336,129,Chelo Kebab,2025-04-07,02:15:04,Delivered,3614.45
2793,323,105,Mutton Biryani,2024-12-16,16:19:25,Delivered,2950.86
2794,443,186,Tasting Menu,2024-09-23,14:52:54,Delivered,2437.27
2795,497,181,Chicken Steak,2025-07-16,18:40:52,Delivered,3046.76
2796,151,120,Family Combo,2025-01-15,06:39:16,Delivered,1770.91
2797,82,138,Upma,2024-04-18,04:36:31,Cancelled,681.67
2798,33,185,Tandoori Paneer Burger,2025-06-30,00:23:28,Delivered,3274.43
2799,190,108,"Parotta, Salna",2025-03-25,00:16:56,Delivered,741.97
2800,141,130,Ferrero Rocher Shake,2025-03-14,05:11:10,Cancelled,3255.49
2801,50,152,Chicken 65,2024-01-23,04:33:50,Delivered,452.89
2802,307,122,Veg Biryani,2024-05-23,22:41:36,Delivered,232.19
2803,450,199,Pongal,2025-04-21,09:56:38,Delivered,1068.6
2804,490,157,Pongal,2024-05-15,22:06:12,Cancelled,2160.99
2805,243,124,Peri Peri Burger,2024-04-27,03:46:55,Delivered,2082.98
2806,223,149,Steam Dosa,2024-02-11,01:32:29,Delivered,2553.27
2807,304,140,Chicken Biryani,2024-01-22,06:46:25,On the way,3096.02
2808,348,182,"Parotta, Salna",2024-06-17,13:02:36,Delivered,336.51
2809,313,115,Chicken Biryani,2024-06-13,09:21:03,Delivered,1326.02
2810,175,120,Tandoori Chicken,2025-06-21,06:25:35,Delivered,3813.26
2811,212,176,Grill Chicken,2025-08-09,08:35:17,Cancelled,1261.28
2812,26,143,Chicken Tikka Roll,2024-07-27,12:08:34,Delivered,1050.46
2813,147,194,Lamb Burger,2024-01-20,19:00:21,Delivered,3407.1
2814,434,173,Peri Peri Burger,2024-11-11,00:08:51,Delivered,1014.28
2815,22,191,"Dal Makhani, Naan",2025-03-30,00:08:39,Delivered,2823.72
2816,203,132,Mutton Biryani,2024-11-03,16:40:37,Preparing,3829.53
2817,414,115,Tasting Menu,2024-04-24,14:29:13,Delivered,2405.3
2818,362,177,Ghee Roast Dosa,2025-06-26,22:58:30,Delivered,1537.12
2819,47,179,Tasting Menu,2025-04-10,02:04:40,Delivered,1178.15
2820,259,198,Chelo Kebab,2024-04-20,10:11:15,Delivered,3683.02
2821,440,141,Tandoori Chicken,2025-07-02,16:32:14,Delivered,1959.91
2822,158,148,Mutton Samosa,2025-07-04,09:39:57,Delivered,2602.26
2823,2,116,"Parotta, Salna",2024-04-21,05:42:35,Delivered,115.06
2824,346,154,Masala Dosa,2025-09-25,20:58:28,Delivered,2866.47
2825,486,124,Masala Dosa,2025-04-10,03:31:40,Delivered,1278.27
2826,111,196,Mango Lassi,2024-06-19,23:18:30,On the way,2308.97
2827,453,130,Chicken Biryani,2025-02-18,09:04:58,On the way,331.03
2828,484,173,Chicken Tikka Roll,2024-11-02,22:44:56,Delivered,759.28
2829,56,191,"Dal Makhani, Naan",2025-09-18,23:47:29,Delivered,1530.05
2830,109,153,All American Burger,2024-08-28,16:18:55,Cancelled,832.03
2831,449,197,Fries,2025-02-07,09:16:05,Delivered,1513.09
2832,436,168,Mango Lassi,2024-04-28,07:10:21,Delivered,859.64
2833,182,107,Pongal,2025-06-24,15:01:13,Delivered,3737.09
2834,327,196,"Dal Makhani, Naan",2025-09-28,19:46:45,Cancelled,1521.01
2835,151,121,Steam Dosa,2025-08-13,19:12:47,Delivered,2272.34
2836,99,197,Seekh Kebab,2024-12-02,09:46:58,Delivered,2416.74
2837,425,121,Tandoori Paneer Burger,2024-07-08,19:28:33,Delivered,3969.24
2838,498,189,Veg Biryani,2024-12-21,23:27:49,Delivered,903.17
2839,468,167,Baida Roti,2025-02-25,14:06:44,Delivered,342.59
2840,8,114,Seekh Kebab,2024-11-01,08:50:43,Delivered,587.71
2841,331,176,Mixed Grill Platter,2024-06-29,12:15:33,Delivered,867.14
2842,40,177,Keema Pav,2025-06-29,06:28:08,Delivered,502.99
2843,262,149,Pongal,2024-07-08,14:43:54,Delivered,1915.84
2844,264,192,Sizzler,2024-03-27,05:16:51,Delivered,960.55
2845,335,169,Sizzler,2024-04-14,13:05:13,Cancelled,2820.21
2846,457,144,"Dal Makhani, Naan",2024-06-28,22:45:15,Delivered,1122.85
2847,246,190,All American Burger,2025-01-25,19:34:24,Delivered,3194.86
2848,19,128,Chicken Tikka Roll,2025-04-11,16:44:12,Delivered,1240.65
2849,90,144,Paper Roast Dosa,2025-09-21,15:17:14,Delivered,1720.54
2850,265,193,Rava Idli,2024-09-12,15:32:07,Delivered,1489.45
2851,416,174,Upma,2024-12-24,13:38:51,Delivered,313.73
2852,32,104,"Idli, Vada",2024-11-09,04:40:23,Delivered,2552.08
2853,76,192,Chicken 65,2024-10-05,01:53:21,Delivered,2221.33
2854,49,126,"Parotta, Salna",2025-04-18,18:22:00,Cancelled,3629.99
2855,265,148,Double Masala Biryani,2025-01-19,06:34:02,Delivered,3475.6
2856,393,174,Bisi Bele Bath,2024-02-29,11:40:16,Delivered,2455.48
2857,300,140,Poori Masala,2025-08-25,03:06:42,Cancelled,2941.98
2858,404,181,Rava Idli,2024-07-25,12:45:35,Delivered,1255.36
2859,156,165,Family Combo,2024-02-06,01:05:52,Cancelled,3863.73
2860,467,135,Chicken Tikka Roll,2025-03-21,02:25:40,Delivered,2458.18
2861,8,194,Special Chicken Biryani,2025-03-22,01:33:30,Delivered,2931.67
2862,209,105,Mango Lassi,2024-07-05,17:21:17,Delivered,1310.83
2863,220,172,Fish Biryani,2024-06-21,07:04:14,Delivered,383.65
2864,323,105,Steam Dosa,2025-02-07,10:22:26,Delivered,262.86
2865,454,145,Poori Masala,2025-08-18,16:20:57,Delivered,525.57
2866,315,112,Masala Dosa,2024-01-02,05:11:02,Delivered,2311.04
2867,314,111,Ghee Roast Dosa,2025-09-12,03:35:07,Delivered,1436.72
2868,20,144,Lamb Burger,2024-08-15,13:11:41,Delivered,2711.25
2869,7,108,Mutton Korma,2024-07-30,12:57:21,Delivered,3633.55
2870,232,150,Mutton Biryani,2025-07-19,06:45:56,Delivered,2852.34
2871,483,153,Family Combo,2024-06-16,23:52:33,Delivered,1400.02
2872,318,196,Mutton Korma,2024-08-01,14:01:38,Delivered,1882.42
2873,37,136,Bisi Bele Bath,2025-05-10,09:20:05,Delivered,315.11
2874,301,139,Ghee Roast Dosa,2024-12-14,19:46:13,Delivered,100.86
2875,128,115,Mutton Korma,2025-01-28,19:02:45,Delivered,1647.84
2876,411,179,Paper Roast Dosa,2024-03-18,13:33:38,Cancelled,342.92
2877,219,135,Butter Chicken,2024-02-20,19:52:16,Delivered,3307.36
2878,276,101,Lamb Burger,2025-01-13,01:25:09,Delivered,1812.36
2879,161,148,Filter Coffee,2024-03-13,02:16:08,Delivered,3971.93
2880,77,175,Chicken Biryani,2024-04-03,06:32:02,Delivered,2138.83
2881,67,122,Filter Coffee,2025-01-23,01:06:43,Delivered,2592.87
2882,32,158,Poori Masala,2025-06-26,14:16:04,Delivered,2144.53
2883,180,148,Tandoori Chicken,2024-01-21,13:14:42,Preparing,530.94
2884,280,130,Rava Idli,2025-08-17,06:42:07,Delivered,1191.72
2885,216,103,"Parotta, Salna",2024-01-16,14:52:30,Delivered,2459.78
2886,499,168,Chicken Tikka Roll,2025-01-19,11:56:47,Delivered,1927.95
2887,111,146,Tandoori Paneer Burger,2025-05-06,19:47:03,Delivered,1780.15
2888,70,105,Veg Biryani,2024-09-15,14:31:18,Preparing,569.53
2889,176,148,Steam Dosa,2025-07-29,07:15:15,Delivered,2879.76
2890,377,108,Family Combo,2024-08-12,22:38:53,Preparing,3124.47
2891,374,121,Family Combo,2024-10-21,19:31:40,Delivered,389.05
2892,454,153,Rava Idli,2024-03-02,23:40:27,Delivered,2255.11
2893,426,149,Ferrero Rocher Shake,2024-01-22,14:49:21,On the way,481.13
2894,226,155,Peri Peri Burger,2025-05-06,07:48:03,Cancelled,3505.71
2895,138,117,Chicken Biryani,2024-04-08,15:21:25,Cancelled,358.84
2896,256,199,Steam Dosa,2024-11-20,08:52:41,Delivered,590.59
2897,232,125,Pongal,2025-09-15,10:50:11,Delivered,2625.47
2898,118,153,Special Chicken Biryani,2024-11-11,17:33:15,Delivered,3338.65
2899,216,111,Special Chicken Biryani,2024-05-25,00:35:25,Delivered,2121.02
2900,27,185,Mango Lassi,2025-04-21,21:32:38,Delivered,3429.77
2901,414,105,Mutton Samosa,2024-07-27,00:21:10,Delivered,1467.85
2902,497,159,Paper Roast Dosa,2024-03-13,14:13:40,Delivered,284.33
2903,476,134,Butter Chicken,2025-05-25,20:27:52,Delivered,1342.06
2904,119,157,Mango Lassi,2024-08-01,17:02:29,Delivered,2031.95
2905,418,121,All American Burger,2024-11-26,01:54:31,Delivered,1198.34
2906,107,188,Peri Peri Burger,2025-02-28,06:56:50,Delivered,3194.28
2907,290,110,Sizzler,2024-11-20,17:29:50,Delivered,1987.2
2908,50,119,"Parotta, Salna",2024-03-10,09:22:58,Delivered,1534.07
2909,324,165,Keema Pav,2024-07-13,00:16:14,On the way,1150.15
2910,51,181,Mixed Grill Platter,2024-10-12,05:20:30,Delivered,271.57
2911,199,161,Chicken Biryani,2024-03-21,23:35:09,Delivered,3417.67
2912,403,198,Sizzler,2025-09-28,20:35:23,Delivered,2766.14
2913,131,165,Steam Dosa,2024-10-27,12:46:04,Delivered,2008.32
2914,344,166,Mutton Korma,2025-05-24,06:38:54,Delivered,805.87
2915,343,160,Peri Peri Burger,2024-11-23,11:36:41,Delivered,2067.98
2916,464,104,Tasting Menu,2025-01-31,09:53:02,Delivered,3468.33
2917,112,109,Bisi Bele Bath,2024-06-17,03:59:01,Delivered,3421.66
2918,424,154,Tasting Menu,2025-03-29,13:19:15,Delivered,733.33
2919,203,194,Filter Coffee,2024-11-28,01:35:11,Delivered,1322.74
2920,331,113,Chelo Kebab,2024-06-24,14:15:59,Delivered,264.44
2921,290,194,Double Masala Biryani,2024-04-22,23:08:44,Delivered,2425.03
2922,127,118,Chelo Kebab,2024-04-30,23:33:36,Delivered,1123.99
2923,40,152,Chicken Steak,2024-12-23,13:45:39,Delivered,3716.36
2924,498,194,Chicken Steak,2024-11-15,13:39:12,On the way,640
2925,463,163,Sizzler,2025-04-11,05:43:16,Delivered,161.9
2926,23,200,Seekh Kebab,2024-01-18,20:11:32,Delivered,589.97
2927,356,146,Grill Chicken,2025-03-18,21:21:17,Delivered,779.64
2928,369,188,Peri Peri Burger,2025-08-29,23:27:37,Cancelled,2142.53
2929,329,119,Guntur Idli,2024-11-30,08:56:14,Cancelled,1341.48
2930,164,190,Butter Chicken,2025-04-11,10:51:37,Delivered,3695.34
2931,254,192,Mutton Seekh Roll,2024-08-22,16:49:20,Delivered,3022.15
2932,238,170,Chicken Biryani,2025-08-03,01:37:25,Delivered,3598.15
2933,381,152,Fries,2024-03-30,12:42:42,Delivered,3223.27
2934,263,160,Chicken 65,2024-07-22,14:01:55,Delivered,1506.44
2935,163,125,"Idli, Vada",2025-08-20,18:20:26,Delivered,2791.29
2936,49,184,Chicken 65,2024-01-13,17:16:22,On the way,2278.64
2937,373,111,Guntur Idli,2025-07-11,01:00:02,Delivered,2149.53
2938,493,145,Special Chicken Biryani,2024-06-16,00:27:12,Delivered,2507.39
2939,155,142,Chelo Kebab,2025-08-27,17:37:57,On the way,1620.46
2940,316,114,Guntur Idli,2025-02-12,21:49:20,Delivered,2144.6
2941,355,155,Butter Chicken,2025-04-25,23:57:01,Delivered,2478.57
2942,277,183,All American Burger,2024-01-05,05:28:48,Delivered,3655.73
2943,487,194,"Parotta, Salna",2024-06-19,18:07:15,Delivered,3877.89
2944,19,191,Seekh Kebab,2024-01-16,22:22:00,Delivered,2144.97
2945,242,106,Special Chicken Biryani,2024-04-28,20:11:51,Delivered,2766.95
2946,103,185,Fish Biryani,2024-02-10,05:10:04,Delivered,1471.04
2947,495,195,Chicken Tikka Roll,2024-05-29,08:39:41,Delivered,1295.93
2948,255,131,All American Burger,2025-07-25,19:05:23,Delivered,2587.06
2949,320,128,Chicken Biryani,2024-08-12,17:27:24,Delivered,3076.95
2950,168,189,Chelo Kebab,2025-04-12,23:51:11,Delivered,251.56
2951,400,111,Upma,2024-09-22,13:19:49,Delivered,3907.39
2952,297,143,Chelo Kebab,2024-05-30,04:17:17,Delivered,274.42
2953,135,187,Double Masala Biryani,2025-04-25,06:11:56,Delivered,616.52
2954,439,156,Ferrero Rocher Shake,2025-01-14,05:47:12,Delivered,2935.84
2955,73,137,Tasting Menu,2024-05-07,06:41:24,Delivered,2941.49
2956,268,195,Fish Biryani,2025-09-03,23:49:20,Delivered,3404.06
2957,355,145,Chelo Kebab,2025-02-03,12:38:53,Delivered,2221.96
2958,130,118,Bisi Bele Bath,2025-03-09,04:42:46,Cancelled,1222.71
2959,185,176,Peri Peri Burger,2025-02-15,16:55:43,Delivered,1650.86
2960,421,178,Paper Roast Dosa,2024-09-16,17:37:08,Delivered,1270.12
2961,450,155,Lamb Burger,2024-08-15,15:13:03,Delivered,3945.16
2962,394,113,Ghee Roast Dosa,2024-08-31,02:59:49,Delivered,508.07
2963,44,104,All American Burger,2024-12-07,14:33:54,Delivered,1649.63
2964,342,175,Baida Roti,2024-11-05,18:09:14,Delivered,3566.44
2965,214,128,Tandoori Paneer Burger,2025-05-19,04:14:37,Delivered,3352.12
2966,63,166,Mutton Biryani,2024-04-10,19:19:12,On the way,2353.26
2967,449,127,Masala Dosa,2025-04-04,05:47:40,Cancelled,224.26
2968,178,161,Mutton Seekh Roll,2025-01-01,13:36:18,Delivered,391.36
2969,395,182,Mutton Seekh Roll,2024-12-02,08:42:15,Delivered,2576.78
2970,448,119,Butter Chicken,2025-05-19,14:47:33,Delivered,401.04
2971,464,163,Double Masala Biryani,2024-06-24,23:09:01,Delivered,1901.94
2972,59,170,Mutton Korma,2025-01-27,14:36:38,Delivered,1579.91
2973,215,180,Steam Dosa,2024-01-08,04:28:46,Delivered,1888.62
2974,436,176,Paper Roast Dosa,2025-08-05,15:12:21,Delivered,174.35
2975,403,149,Tandoori Chicken,2024-11-09,03:02:25,Preparing,554.39
2976,153,184,"Idli, Vada",2024-02-11,11:57:41,Delivered,1219.91
2977,94,110,Steam Dosa,2024-05-21,16:43:41,On the way,3733.38
2978,281,166,Mutton Samosa,2024-09-04,16:26:39,Delivered,2377.96
2979,252,120,Mixed Grill Platter,2024-03-07,02:33:36,Delivered,1089.2
2980,127,179,Seekh Kebab,2024-11-17,19:52:32,Delivered,1229.26
2981,272,121,Special Chicken Biryani,2025-08-01,15:45:52,Delivered,928.07
2982,180,174,Fish Biryani,2025-09-07,05:33:32,Delivered,3791.98
2983,381,113,Seekh Kebab,2025-05-23,18:47:19,Delivered,715.46
2984,350,155,Mutton Korma,2024-10-29,06:23:16,Preparing,3775.09
2985,87,114,Mixed Grill Platter,2024-06-02,23:45:03,Preparing,250.64
2986,152,118,Tandoori Chicken,2025-09-04,19:44:54,Delivered,753.23
2987,487,125,Tandoori Chicken,2024-07-05,05:23:52,On the way,3824.09
2988,100,132,Filter Coffee,2025-01-08,22:20:11,Delivered,3144.09
2989,211,192,Butter Chicken,2025-03-20,21:19:15,Delivered,380.56
2990,64,139,Masala Dosa,2025-04-19,01:34:51,Delivered,2136.14
2991,62,122,"Parotta, Salna",2025-08-30,22:31:44,Delivered,2736.8
2992,318,151,Chilli Chicken,2024-04-20,08:35:57,Delivered,1617.79
2993,323,151,Mutton Biryani,2025-01-29,00:15:23,Preparing,3020.66
2994,495,114,Mixed Grill Platter,2024-03-13,14:00:55,Delivered,304.28
2995,355,194,Masala Dosa,2025-03-10,18:28:38,Delivered,2132.59
2996,219,154,"Idli, Vada",2024-01-11,19:33:16,On the way,112.79
2997,255,190,Lamb Burger,2024-06-11,01:09:56,Delivered,3453.71
2998,442,153,Chicken Biryani,2024-02-06,23:01:26,Delivered,1519.44
2999,178,152,Bisi Bele Bath,2024-08-22,20:51:29,On the way,3949.92
3000,175,159,Fish Biryani,2025-05-23,01:45:33,Delivered,3559.22
3001,286,167,All American Burger,2025-03-19,03:57:33,Delivered,2542.24
3002,69,103,Baida Roti,2025-08-23,02:21:41,Cancelled,675.21
3003,485,135,Pongal,2024-10-08,05:00:09,Cancelled,2169.36
3004,339,170,Upma,2024-12-11,08:21:57,Delivered,1692.31
3005,182,133,"Dal Makhani, Naan",2025-09-09,07:05:31,Delivered,1719.95
3006,408,143,Mango Lassi,2024-10-23,09:01:17,Delivered,2572.95
3007,324,198,All American Burger,2024-07-10,12:48:26,Delivered,2555.76
3008,485,104,Guntur Idli,2025-04-24,19:42:27,On the way,2326.39
3009,488,113,Grill Chicken,2025-06-18,18:02:17,Delivered,1835.63
3010,101,185,Masala Dosa,2024-02-02,19:56:54,Delivered,3026.78
3011,281,141,Peri Peri Burger,2025-03-01,23:54:51,Delivered,3639.22
3012,288,160,Masala Dosa,2025-06-13,02:11:34,Delivered,2914.42
3013,395,169,Special Chicken Biryani,2024-10-11,02:16:05,Delivered,2985.82
3014,389,120,Chicken Steak,2024-11-27,08:21:12,Delivered,3482.75
3015,382,130,Mutton Samosa,2024-07-06,22:41:13,Delivered,1726.38
3016,43,122,Mutton Biryani,2025-05-06,15:38:28,Delivered,2277.61
3017,302,127,Chicken Biryani,2025-01-14,06:26:43,Delivered,3042.9
3018,32,150,Double Masala Biryani,2024-05-06,15:17:24,Delivered,106.18
